fecha,mes,modalidad,id_cliente,nombre_cliente,tipo_cliente,edad,id_ticket,total_ticket,ticket_promedio_ticket,id_plato,nombre_plato,categoria_plato,precio_plato,costo_plato,cantidad,subtotal,margen_linea,extra,num_clientes,ventas_totales_dia,ticket_promedio_dia,margen_total_dia,plato_top_mes,cant_top_mes
2024-07-08,2024-07,pension,117,Adelina de Amo,ocasional,47,1226,19.0,19.0,19,seco_de_res,carne,19.0,12.94,1,19.0,6.0600000000000005,postre,4,83.0,20.75,29.74,higado_encebollado,17
2024-07-08,2024-07,pension,392,Yolanda Estevez Maza,ocasional,65,1371,28.0,28.0,21,tallarin_verde,pasta,14.0,9.35,2,28.0,9.3,nada,4,83.0,20.75,29.74,higado_encebollado,17
2024-07-08,2024-07,pension,77,Ariadna Lumbreras Recio,ocasional,35,1594,20.0,20.0,22,adobo_cerdo,menu,20.0,10.72,1,20.0,9.28,gaseosa,4,83.0,20.75,29.74,higado_encebollado,17
2024-07-08,2024-07,local,258,Nélida Gallart González,ocasional,34,1804,17.0,17.0,30,fetuccini_alfredo,pasta,17.0,9.76,1,17.0,7.24,gaseosa,3,46.0,15.33,17.15,higado_encebollado,17
2024-07-08,2024-07,local,150,Berta del Figueras,empresa,51,2192,12.0,12.0,1,arroz_con_pollo,pollo,12.0,7.23,1,12.0,4.77,nada,3,46.0,15.33,17.15,higado_encebollado,17
2024-07-09,2024-07,pension,334,Rosa Ligia Luís Mendez,empresa,41,1230,40.0,40.0,25,bistec_a_lo_pobre,carne,20.0,13.05,2,40.0,13.899999999999999,gaseosa,1,40.0,40.0,13.9,higado_encebollado,17
2024-07-09,2024-07,local,203,Sarita Lago Nieto,empresa,47,2823,16.0,16.0,8,tallarin_saltado,pasta,16.0,8.6,1,16.0,7.4,gaseosa,1,16.0,16.0,7.4,higado_encebollado,17
2024-07-10,2024-07,pension,55,Josué Sergio Ruano Guerra,ocasional,67,1337,40.0,40.0,9,chaufa_pollo,pollo,20.0,13.06,2,40.0,13.879999999999999,gaseosa,2,56.0,28.0,21.28,higado_encebollado,17
2024-07-10,2024-07,local,350,Marcio Casas Gimenez,empresa,24,1522,16.0,16.0,29,sudado_pescado,pescado,16.0,9.35,1,16.0,6.65,nada,2,88.0,17.0,30.88,higado_encebollado,17
2024-07-10,2024-07,pension,43,Adelardo Pujadas Alemán,empresa,34,2134,16.0,16.0,8,tallarin_saltado,pasta,16.0,8.6,1,16.0,7.4,gaseosa,2,56.0,28.0,21.28,higado_encebollado,17
2024-07-10,2024-07,local,105,Cecilia Escamilla Miró,empresa,32,2657,72.0,18.0,7,aji_de_gallina,menu,16.0,10.1,1,16.0,5.9,nada,2,88.0,17.0,30.88,higado_encebollado,17
2024-07-10,2024-07,local,105,Cecilia Escamilla Miró,empresa,32,2657,72.0,18.0,26,salchipapa,fast_food,14.0,9.65,2,28.0,8.7,postre,2,88.0,17.0,30.88,higado_encebollado,17
2024-07-10,2024-07,local,105,Cecilia Escamilla Miró,empresa,32,2657,72.0,18.0,21,tallarin_verde,pasta,14.0,9.35,1,14.0,4.65,nada,2,88.0,17.0,30.88,higado_encebollado,17
2024-07-10,2024-07,local,105,Cecilia Escamilla Miró,empresa,32,2657,72.0,18.0,12,ensalada_rusa,ensalada,14.0,9.02,1,14.0,4.98,postre,2,88.0,17.0,30.88,higado_encebollado,17
2024-07-11,2024-07,pension,216,Maximiliano de Valentín,empresa,62,1916,17.0,17.0,20,seco_de_pollo,pollo,17.0,10.22,1,17.0,6.779999999999999,nada,4,141.0,17.5,52.4,higado_encebollado,17
2024-07-11,2024-07,pension,305,Lino Escalona Iriarte,empresa,52,2082,70.0,17.5,20,seco_de_pollo,pollo,17.0,10.22,1,17.0,6.779999999999999,nada,4,141.0,17.5,52.4,higado_encebollado,17
2024-07-11,2024-07,pension,305,Lino Escalona Iriarte,empresa,52,2082,70.0,17.5,13,tortilla_verduras,menu,19.0,13.29,1,19.0,5.710000000000001,postre,4,141.0,17.5,52.4,higado_encebollado,17
2024-07-11,2024-07,pension,305,Lino Escalona Iriarte,empresa,52,2082,70.0,17.5,11,estofado_res,carne,18.0,11.38,1,18.0,6.619999999999999,postre,4,141.0,17.5,52.4,higado_encebollado,17
2024-07-11,2024-07,pension,305,Lino Escalona Iriarte,empresa,52,2082,70.0,17.5,8,tallarin_saltado,pasta,16.0,8.6,1,16.0,7.4,nada,4,141.0,17.5,52.4,higado_encebollado,17
2024-07-11,2024-07,pension,269,Ramiro Montoya Iniesta,ocasional,54,2792,37.0,18.5,25,bistec_a_lo_pobre,carne,20.0,13.05,1,20.0,6.949999999999999,gaseosa,4,141.0,17.5,52.4,higado_encebollado,17
2024-07-11,2024-07,pension,269,Ramiro Montoya Iniesta,ocasional,54,2792,37.0,18.5,2,frejol_con_pescado,pescado,17.0,10.41,1,17.0,6.59,nada,4,141.0,17.5,52.4,higado_encebollado,17
2024-07-11,2024-07,pension,52,Eligia Cobos-Seco,empresa,27,2833,17.0,17.0,6,trucha_frita,pescado,17.0,11.43,1,17.0,5.57,gaseosa,4,141.0,17.5,52.4,higado_encebollado,17
2024-07-12,2024-07,pension,110,Sabina Jurado Calderón,empresa,37,169,62.0,31.0,28,higado_encebollado,menu,15.0,8.57,2,30.0,12.86,postre,2,112.0,28.0,46.85,higado_encebollado,17
2024-07-12,2024-07,pension,110,Sabina Jurado Calderón,empresa,37,169,62.0,31.0,8,tallarin_saltado,pasta,16.0,8.6,2,32.0,14.8,gaseosa,2,112.0,28.0,46.85,higado_encebollado,17
2024-07-12,2024-07,pension,217,Lucía Bonet-Pulido,ocasional,44,412,50.0,25.0,29,sudado_pescado,pescado,16.0,9.35,1,16.0,6.65,postre,2,112.0,28.0,46.85,higado_encebollado,17
2024-07-12,2024-07,pension,217,Lucía Bonet-Pulido,ocasional,44,412,50.0,25.0,27,escabeche_pescado,pescado,17.0,10.73,2,34.0,12.54,nada,2,112.0,28.0,46.85,higado_encebollado,17
2024-07-12,2024-07,local,38,Isa Acevedo Portillo,empresa,68,1222,62.0,31.0,28,higado_encebollado,menu,15.0,8.57,2,30.0,12.86,postre,2,81.0,25.0,31.87,higado_encebollado,17
2024-07-12,2024-07,local,38,Isa Acevedo Portillo,empresa,68,1222,62.0,31.0,29,sudado_pescado,pescado,16.0,9.35,2,32.0,13.3,postre,2,81.0,25.0,31.87,higado_encebollado,17
2024-07-12,2024-07,local,336,Vicenta Matas Sales,ocasional,69,1437,19.0,19.0,13,tortilla_verduras,menu,19.0,13.29,1,19.0,5.710000000000001,nada,2,81.0,25.0,31.87,higado_encebollado,17
2024-07-13,2024-07,local,366,Ricardo Berenguer,empresa,70,972,15.0,15.0,18,chanfainita,menu,15.0,9.56,1,15.0,5.4399999999999995,postre,7,196.0,22.38,72.64,higado_encebollado,17
2024-07-13,2024-07,local,96,Nereida Asenjo Vallés,ocasional,53,1020,38.0,38.0,19,seco_de_res,carne,19.0,12.94,2,38.0,12.120000000000001,nada,7,196.0,22.38,72.64,higado_encebollado,17
2024-07-13,2024-07,local,382,Noa Arjona,ocasional,23,1263,17.0,17.0,6,trucha_frita,pescado,17.0,11.43,1,17.0,5.57,postre,7,196.0,22.38,72.64,higado_encebollado,17
2024-07-13,2024-07,pension,205,Ariel Flores Carreras,ocasional,50,1695,17.0,17.0,5,alberjita_guiso,menu,17.0,11.86,1,17.0,5.140000000000001,postre,1,17.0,17.0,5.14,higado_encebollado,17
2024-07-13,2024-07,local,282,Octavia del Cano,ocasional,65,2164,16.0,16.0,14,arroz_a_la_cubana,arroz,16.0,10.9,1,16.0,5.1,nada,7,196.0,22.38,72.64,higado_encebollado,17
2024-07-13,2024-07,local,395,Eliana Solís Moya,empresa,58,2198,59.0,19.666666666666668,28,higado_encebollado,menu,15.0,8.57,1,15.0,6.43,nada,7,196.0,22.38,72.64,higado_encebollado,17
2024-07-13,2024-07,local,395,Eliana Solís Moya,empresa,58,2198,59.0,19.666666666666668,10,milanesa_pollo,pollo,12.0,7.93,1,12.0,4.07,nada,7,196.0,22.38,72.64,higado_encebollado,17
2024-07-13,2024-07,local,395,Eliana Solís Moya,empresa,58,2198,59.0,19.666666666666668,3,chicharron_cerdo,menu,16.0,8.96,2,32.0,14.079999999999998,nada,7,196.0,22.38,72.64,higado_encebollado,17
2024-07-13,2024-07,local,13,Camilo Vilar,ocasional,25,2222,17.0,17.0,27,escabeche_pescado,pescado,17.0,10.73,1,17.0,6.27,gaseosa,7,196.0,22.38,72.64,higado_encebollado,17
2024-07-13,2024-07,local,201,Cornelio Frutos Piquer,ocasional,46,2700,34.0,34.0,20,seco_de_pollo,pollo,17.0,10.22,2,34.0,13.559999999999999,gaseosa,7,196.0,22.38,72.64,higado_encebollado,17
2024-07-14,2024-07,pension,44,Catalina Ortega Carreño,empresa,45,65,13.0,13.0,23,cau_cau,menu,13.0,7.72,1,13.0,5.28,gaseosa,4,172.0,20.12,65.54,higado_encebollado,17
2024-07-14,2024-07,local,6,Rufina Calista Aroca Calderon,empresa,23,283,44.0,22.0,1,arroz_con_pollo,pollo,12.0,7.23,1,12.0,4.77,nada,2,59.0,18.5,24.29,higado_encebollado,17
2024-07-14,2024-07,local,6,Rufina Calista Aroca Calderon,empresa,23,283,44.0,22.0,3,chicharron_cerdo,menu,16.0,8.96,2,32.0,14.079999999999998,postre,2,59.0,18.5,24.29,higado_encebollado,17
2024-07-14,2024-07,pension,291,Amparo Porcel Torrents,empresa,68,1403,100.0,25.0,7,aji_de_gallina,menu,16.0,10.1,2,32.0,11.8,gaseosa,4,172.0,20.12,65.54,higado_encebollado,17
2024-07-14,2024-07,pension,291,Amparo Porcel Torrents,empresa,68,1403,100.0,25.0,30,fetuccini_alfredo,pasta,17.0,9.76,1,17.0,7.24,postre,4,172.0,20.12,65.54,higado_encebollado,17
2024-07-14,2024-07,pension,291,Amparo Porcel Torrents,empresa,68,1403,100.0,25.0,5,alberjita_guiso,menu,17.0,11.86,1,17.0,5.140000000000001,nada,4,172.0,20.12,65.54,higado_encebollado,17
2024-07-14,2024-07,pension,291,Amparo Porcel Torrents,empresa,68,1403,100.0,25.0,2,frejol_con_pescado,pescado,17.0,10.41,2,34.0,13.18,gaseosa,4,172.0,20.12,65.54,higado_encebollado,17
2024-07-14,2024-07,local,193,Máximo Ballesteros Quintana,empresa,57,1844,15.0,15.0,18,chanfainita,menu,15.0,9.56,1,15.0,5.4399999999999995,nada,2,59.0,18.5,24.29,higado_encebollado,17
2024-07-14,2024-07,pension,8,Lupita Cánovas,empresa,35,2183,33.0,16.5,14,arroz_a_la_cubana,arroz,16.0,10.9,1,16.0,5.1,gaseosa,4,172.0,20.12,65.54,higado_encebollado,17
2024-07-14,2024-07,pension,8,Lupita Cánovas,empresa,35,2183,33.0,16.5,30,fetuccini_alfredo,pasta,17.0,9.76,1,17.0,7.24,nada,4,172.0,20.12,65.54,higado_encebollado,17
2024-07-14,2024-07,pension,53,Carlito Alarcón Aguiló,empresa,33,2886,26.0,26.0,23,cau_cau,menu,13.0,7.72,2,26.0,10.56,postre,4,172.0,20.12,65.54,higado_encebollado,17
2024-07-15,2024-07,local,209,Miguel Roselló Nebot,ocasional,50,669,16.0,16.0,3,chicharron_cerdo,menu,16.0,8.96,1,16.0,7.039999999999999,postre,1,16.0,16.0,7.04,higado_encebollado,17
2024-07-15,2024-07,pension,80,Luciano de Mascaró,empresa,25,1172,16.0,16.0,7,aji_de_gallina,menu,16.0,10.1,1,16.0,5.9,gaseosa,2,33.0,16.5,11.04,higado_encebollado,17
2024-07-15,2024-07,pension,206,Roque Dueñas Torrijos,empresa,33,2209,17.0,17.0,5,alberjita_guiso,menu,17.0,11.86,1,17.0,5.140000000000001,gaseosa,2,33.0,16.5,11.04,higado_encebollado,17
2024-07-16,2024-07,local,229,Adelardo Carreño Bartolomé,ocasional,64,1880,59.0,19.666666666666668,17,carapulcra,menu,15.0,8.53,1,15.0,6.470000000000001,nada,1,59.0,19.67,22.34,higado_encebollado,17
2024-07-16,2024-07,local,229,Adelardo Carreño Bartolomé,ocasional,64,1880,59.0,19.666666666666668,10,milanesa_pollo,pollo,12.0,7.93,1,12.0,4.07,postre,1,59.0,19.67,22.34,higado_encebollado,17
2024-07-16,2024-07,local,229,Adelardo Carreño Bartolomé,ocasional,64,1880,59.0,19.666666666666668,7,aji_de_gallina,menu,16.0,10.1,2,32.0,11.8,postre,1,59.0,19.67,22.34,higado_encebollado,17
2024-07-17,2024-07,local,315,Azahara Camino Vidal,ocasional,46,100,16.0,16.0,29,sudado_pescado,pescado,16.0,9.35,1,16.0,6.65,gaseosa,4,90.0,18.75,36.97,higado_encebollado,17
2024-07-17,2024-07,local,195,Josefa Mayol Campillo,empresa,58,214,30.0,15.0,28,higado_encebollado,menu,15.0,8.57,1,15.0,6.43,gaseosa,4,90.0,18.75,36.97,higado_encebollado,17
2024-07-17,2024-07,local,195,Josefa Mayol Campillo,empresa,58,214,30.0,15.0,17,carapulcra,menu,15.0,8.53,1,15.0,6.470000000000001,gaseosa,4,90.0,18.75,36.97,higado_encebollado,17
2024-07-17,2024-07,local,166,Armida Alvarado Caro,ocasional,46,228,24.0,24.0,10,milanesa_pollo,pollo,12.0,7.93,2,24.0,8.14,nada,4,90.0,18.75,36.97,higado_encebollado,17
2024-07-17,2024-07,pension,131,Bartolomé Cabanillas Mir,ocasional,36,665,30.0,30.0,28,higado_encebollado,menu,15.0,8.57,2,30.0,12.86,postre,4,109.0,21.75,43.47,higado_encebollado,17
2024-07-17,2024-07,pension,352,María Ángeles Villanueva,empresa,69,1028,44.0,22.0,28,higado_encebollado,menu,15.0,8.57,2,30.0,12.86,nada,4,109.0,21.75,43.47,higado_encebollado,17
2024-07-17,2024-07,pension,352,María Ángeles Villanueva,empresa,69,1028,44.0,22.0,21,tallarin_verde,pasta,14.0,9.35,1,14.0,4.65,gaseosa,4,109.0,21.75,43.47,higado_encebollado,17
2024-07-17,2024-07,pension,196,Xavier Valenciano Saavedra,empresa,28,1558,19.0,19.0,19,seco_de_res,carne,19.0,12.94,1,19.0,6.0600000000000005,gaseosa,4,109.0,21.75,43.47,higado_encebollado,17
2024-07-17,2024-07,local,4,Ricardo Bernabé Villalonga Perelló,ocasional,24,1838,20.0,20.0,22,adobo_cerdo,menu,20.0,10.72,1,20.0,9.28,gaseosa,4,90.0,18.75,36.97,higado_encebollado,17
2024-07-17,2024-07,pension,127,Jafet Ferrández Torralba,empresa,51,2771,16.0,16.0,3,chicharron_cerdo,menu,16.0,8.96,1,16.0,7.039999999999999,postre,4,109.0,21.75,43.47,higado_encebollado,17
2024-07-18,2024-07,local,114,Maximiliano Medina-Pino,ocasional,38,2412,40.0,40.0,22,adobo_cerdo,menu,20.0,10.72,2,40.0,18.56,postre,1,40.0,40.0,18.56,higado_encebollado,17
2024-07-18,2024-07,pension,223,Fabricio Palomo Sureda,empresa,24,2750,52.0,17.333333333333332,25,bistec_a_lo_pobre,carne,20.0,13.05,1,20.0,6.949999999999999,postre,1,52.0,17.33,18.22,higado_encebollado,17
2024-07-18,2024-07,pension,223,Fabricio Palomo Sureda,empresa,24,2750,52.0,17.333333333333332,11,estofado_res,carne,18.0,11.38,1,18.0,6.619999999999999,nada,1,52.0,17.33,18.22,higado_encebollado,17
2024-07-18,2024-07,pension,223,Fabricio Palomo Sureda,empresa,24,2750,52.0,17.333333333333332,21,tallarin_verde,pasta,14.0,9.35,1,14.0,4.65,nada,1,52.0,17.33,18.22,higado_encebollado,17
2024-07-19,2024-07,pension,197,Patricia Quirós Vigil,ocasional,58,414,35.0,17.5,22,adobo_cerdo,menu,20.0,10.72,1,20.0,9.28,nada,2,69.0,17.25,27.0,higado_encebollado,17
2024-07-19,2024-07,pension,197,Patricia Quirós Vigil,ocasional,58,414,35.0,17.5,28,higado_encebollado,menu,15.0,8.57,1,15.0,6.43,postre,2,69.0,17.25,27.0,higado_encebollado,17
2024-07-19,2024-07,local,100,Herberto Viana,ocasional,39,521,13.0,13.0,4,lomo_saltado,carne,13.0,7.75,1,13.0,5.25,gaseosa,2,28.0,14.0,11.68,higado_encebollado,17
2024-07-19,2024-07,local,261,Graciana Rius Ferrer,ocasional,48,945,15.0,15.0,28,higado_encebollado,menu,15.0,8.57,1,15.0,6.43,gaseosa,2,28.0,14.0,11.68,higado_encebollado,17
2024-07-19,2024-07,pension,322,África Casado Zurita,empresa,66,1239,34.0,17.0,9,chaufa_pollo,pollo,20.0,13.06,1,20.0,6.9399999999999995,gaseosa,2,69.0,17.25,27.0,higado_encebollado,17
2024-07-19,2024-07,pension,322,África Casado Zurita,empresa,66,1239,34.0,17.0,26,salchipapa,fast_food,14.0,9.65,1,14.0,4.35,postre,2,69.0,17.25,27.0,higado_encebollado,17
2024-07-20,2024-07,local,285,Cebrián Cadenas Lorenzo,ocasional,63,64,24.0,24.0,1,arroz_con_pollo,pollo,12.0,7.23,2,24.0,9.54,nada,2,109.0,22.62,37.08,higado_encebollado,17
2024-07-20,2024-07,pension,390,Josefa Arana Guitart,ocasional,70,1383,32.0,16.0,5,alberjita_guiso,menu,17.0,11.86,1,17.0,5.140000000000001,gaseosa,1,32.0,16.0,11.57,higado_encebollado,17
2024-07-20,2024-07,pension,390,Josefa Arana Guitart,ocasional,70,1383,32.0,16.0,28,higado_encebollado,menu,15.0,8.57,1,15.0,6.43,gaseosa,1,32.0,16.0,11.57,higado_encebollado,17
2024-07-20,2024-07,local,134,Jacobo Benavides Gutiérrez,ocasional,24,2565,85.0,21.25,7,aji_de_gallina,menu,16.0,10.1,1,16.0,5.9,postre,2,109.0,22.62,37.08,higado_encebollado,17
2024-07-20,2024-07,local,134,Jacobo Benavides Gutiérrez,ocasional,24,2565,85.0,21.25,6,trucha_frita,pescado,17.0,11.43,1,17.0,5.57,gaseosa,2,109.0,22.62,37.08,higado_encebollado,17
2024-07-20,2024-07,local,134,Jacobo Benavides Gutiérrez,ocasional,24,2565,85.0,21.25,13,tortilla_verduras,menu,19.0,13.29,2,38.0,11.420000000000002,gaseosa,2,109.0,22.62,37.08,higado_encebollado,17
2024-07-20,2024-07,local,134,Jacobo Benavides Gutiérrez,ocasional,24,2565,85.0,21.25,21,tallarin_verde,pasta,14.0,9.35,1,14.0,4.65,postre,2,109.0,22.62,37.08,higado_encebollado,17
2024-07-21,2024-07,pension,92,Teresita Reig Valls,empresa,70,112,16.0,16.0,7,aji_de_gallina,menu,16.0,10.1,1,16.0,5.9,gaseosa,3,67.0,17.83,25.33,higado_encebollado,17
2024-07-21,2024-07,pension,251,Poncio Vélez Moraleda,empresa,39,1645,24.0,24.0,16,pollo_broaster,pollo,12.0,7.4,2,24.0,9.2,postre,3,67.0,17.83,25.33,higado_encebollado,17
2024-07-21,2024-07,local,41,Mariana Roca Villa,ocasional,70,2570,68.0,22.666666666666668,15,churrasco_res,carne,18.0,10.4,2,36.0,15.2,gaseosa,1,68.0,22.67,26.51,higado_encebollado,17
2024-07-21,2024-07,local,41,Mariana Roca Villa,ocasional,70,2570,68.0,22.666666666666668,19,seco_de_res,carne,19.0,12.94,1,19.0,6.0600000000000005,gaseosa,1,68.0,22.67,26.51,higado_encebollado,17
2024-07-21,2024-07,local,41,Mariana Roca Villa,ocasional,70,2570,68.0,22.666666666666668,4,lomo_saltado,carne,13.0,7.75,1,13.0,5.25,nada,1,68.0,22.67,26.51,higado_encebollado,17
2024-07-21,2024-07,pension,138,Nydia Ortuño,ocasional,56,2589,27.0,13.5,4,lomo_saltado,carne,13.0,7.75,1,13.0,5.25,nada,3,67.0,17.83,25.33,higado_encebollado,17
2024-07-21,2024-07,pension,138,Nydia Ortuño,ocasional,56,2589,27.0,13.5,12,ensalada_rusa,ensalada,14.0,9.02,1,14.0,4.98,gaseosa,3,67.0,17.83,25.33,higado_encebollado,17
2024-07-22,2024-07,pension,398,Olivia Álvarez-Franco,empresa,48,1027,17.0,17.0,5,alberjita_guiso,menu,17.0,11.86,1,17.0,5.140000000000001,postre,1,17.0,17.0,5.14,higado_encebollado,17
2024-07-22,2024-07,local,31,Zoraida Madrigal Cañete,ocasional,18,1672,46.0,23.0,16,pollo_broaster,pollo,12.0,7.4,1,12.0,4.6,nada,2,97.0,20.0,37.89,higado_encebollado,17
2024-07-22,2024-07,local,31,Zoraida Madrigal Cañete,ocasional,18,1672,46.0,23.0,2,frejol_con_pescado,pescado,17.0,10.41,2,34.0,13.18,nada,2,97.0,20.0,37.89,higado_encebollado,17
2024-07-22,2024-07,local,221,Daniela Jove Mariño,ocasional,61,1941,51.0,17.0,19,seco_de_res,carne,19.0,12.94,1,19.0,6.0600000000000005,nada,2,97.0,20.0,37.89,higado_encebollado,17
2024-07-22,2024-07,local,221,Daniela Jove Mariño,ocasional,61,1941,51.0,17.0,29,sudado_pescado,pescado,16.0,9.35,1,16.0,6.65,gaseosa,2,97.0,20.0,37.89,higado_encebollado,17
2024-07-22,2024-07,local,221,Daniela Jove Mariño,ocasional,61,1941,51.0,17.0,8,tallarin_saltado,pasta,16.0,8.6,1,16.0,7.4,nada,2,97.0,20.0,37.89,higado_encebollado,17
2024-07-23,2024-07,local,333,Amancio Xavier Peñas Borrás,empresa,34,251,43.0,21.5,16,pollo_broaster,pollo,12.0,7.4,2,24.0,9.2,gaseosa,4,177.0,21.79,62.89,higado_encebollado,17
2024-07-23,2024-07,local,333,Amancio Xavier Peñas Borrás,empresa,34,251,43.0,21.5,13,tortilla_verduras,menu,19.0,13.29,1,19.0,5.710000000000001,nada,4,177.0,21.79,62.89,higado_encebollado,17
2024-07-23,2024-07,pension,144,Rosalía Bru Ferrero,ocasional,31,513,12.0,12.0,16,pollo_broaster,pollo,12.0,7.4,1,12.0,4.6,nada,4,92.0,16.88,32.74,higado_encebollado,17
2024-07-23,2024-07,local,201,Cornelio Frutos Piquer,ocasional,46,793,62.0,31.0,12,ensalada_rusa,ensalada,14.0,9.02,2,28.0,9.96,gaseosa,4,177.0,21.79,62.89,higado_encebollado,17
2024-07-23,2024-07,local,201,Cornelio Frutos Piquer,ocasional,46,793,62.0,31.0,2,frejol_con_pescado,pescado,17.0,10.41,2,34.0,13.18,nada,4,177.0,21.79,62.89,higado_encebollado,17
2024-07-23,2024-07,pension,192,Josué Castells Jara,ocasional,33,1296,16.0,16.0,7,aji_de_gallina,menu,16.0,10.1,1,16.0,5.9,postre,4,92.0,16.88,32.74,higado_encebollado,17
2024-07-23,2024-07,local,262,Evita Hilda Bonilla Tello,ocasional,64,1713,16.0,16.0,24,arroz_con_mariscos,pescado,16.0,10.32,1,16.0,5.68,gaseosa,4,177.0,21.79,62.89,higado_encebollado,17
2024-07-23,2024-07,pension,279,Álvaro del Fiol,ocasional,33,1834,15.0,15.0,17,carapulcra,menu,15.0,8.53,1,15.0,6.470000000000001,gaseosa,4,92.0,16.88,32.74,higado_encebollado,17
2024-07-23,2024-07,local,277,Isabel Heredia-Elías,empresa,54,2024,56.0,18.666666666666668,25,bistec_a_lo_pobre,carne,20.0,13.05,1,20.0,6.949999999999999,nada,4,177.0,21.79,62.89,higado_encebollado,17
2024-07-23,2024-07,local,277,Isabel Heredia-Elías,empresa,54,2024,56.0,18.666666666666668,10,milanesa_pollo,pollo,12.0,7.93,2,24.0,8.14,postre,4,177.0,21.79,62.89,higado_encebollado,17
2024-07-23,2024-07,local,277,Isabel Heredia-Elías,empresa,54,2024,56.0,18.666666666666668,10,milanesa_pollo,pollo,12.0,7.93,1,12.0,4.07,nada,4,177.0,21.79,62.89,higado_encebollado,17
2024-07-23,2024-07,pension,264,Godofredo Victoriano Lopez Pintor,ocasional,23,2336,49.0,24.5,14,arroz_a_la_cubana,arroz,16.0,10.9,2,32.0,10.2,gaseosa,4,92.0,16.88,32.74,higado_encebollado,17
2024-07-23,2024-07,pension,264,Godofredo Victoriano Lopez Pintor,ocasional,23,2336,49.0,24.5,6,trucha_frita,pescado,17.0,11.43,1,17.0,5.57,gaseosa,4,92.0,16.88,32.74,higado_encebollado,17
2024-07-24,2024-07,local,25,Telmo Calvo,ocasional,44,468,16.0,16.0,8,tallarin_saltado,pasta,16.0,8.6,1,16.0,7.4,gaseosa,2,84.0,19.33,31.04,higado_encebollado,17
2024-07-24,2024-07,local,137,Olegario Iniesta Tudela,ocasional,66,471,68.0,22.666666666666668,27,escabeche_pescado,pescado,17.0,10.73,1,17.0,6.27,postre,2,84.0,19.33,31.04,higado_encebollado,17
2024-07-24,2024-07,local,137,Olegario Iniesta Tudela,ocasional,66,471,68.0,22.666666666666668,19,seco_de_res,carne,19.0,12.94,2,38.0,12.120000000000001,gaseosa,2,84.0,19.33,31.04,higado_encebollado,17
2024-07-24,2024-07,local,137,Olegario Iniesta Tudela,ocasional,66,471,68.0,22.666666666666668,4,lomo_saltado,carne,13.0,7.75,1,13.0,5.25,nada,2,84.0,19.33,31.04,higado_encebollado,17
2024-07-24,2024-07,pension,310,Chelo Tirado Carranza,ocasional,63,2385,31.0,15.5,28,higado_encebollado,menu,15.0,8.57,1,15.0,6.43,gaseosa,1,31.0,15.5,12.33,higado_encebollado,17
2024-07-24,2024-07,pension,310,Chelo Tirado Carranza,ocasional,63,2385,31.0,15.5,7,aji_de_gallina,menu,16.0,10.1,1,16.0,5.9,nada,1,31.0,15.5,12.33,higado_encebollado,17
2024-07-25,2024-07,local,121,Jordán Corral,ocasional,44,308,12.0,12.0,16,pollo_broaster,pollo,12.0,7.4,1,12.0,4.6,nada,4,148.0,19.79,56.68,higado_encebollado,17
2024-07-25,2024-07,local,341,Casemiro de Llamas,empresa,39,854,20.0,20.0,9,chaufa_pollo,pollo,20.0,13.06,1,20.0,6.9399999999999995,gaseosa,4,148.0,19.79,56.68,higado_encebollado,17
2024-07-25,2024-07,local,339,Dimas Bermejo,ocasional,36,950,65.0,21.666666666666668,19,seco_de_res,carne,19.0,12.94,1,19.0,6.0600000000000005,nada,4,148.0,19.79,56.68,higado_encebollado,17
2024-07-25,2024-07,local,339,Dimas Bermejo,ocasional,36,950,65.0,21.666666666666668,8,tallarin_saltado,pasta,16.0,8.6,1,16.0,7.4,postre,4,148.0,19.79,56.68,higado_encebollado,17
2024-07-25,2024-07,local,339,Dimas Bermejo,ocasional,36,950,65.0,21.666666666666668,18,chanfainita,menu,15.0,9.56,2,30.0,10.879999999999999,gaseosa,4,148.0,19.79,56.68,higado_encebollado,17
2024-07-25,2024-07,pension,281,Santos Santamaria Rosselló,ocasional,37,1405,29.0,14.5,10,milanesa_pollo,pollo,12.0,7.93,1,12.0,4.07,nada,2,61.0,23.25,19.41,higado_encebollado,17
2024-07-25,2024-07,pension,281,Santos Santamaria Rosselló,ocasional,37,1405,29.0,14.5,5,alberjita_guiso,menu,17.0,11.86,1,17.0,5.140000000000001,gaseosa,2,61.0,23.25,19.41,higado_encebollado,17
2024-07-25,2024-07,local,134,Jacobo Benavides Gutiérrez,ocasional,24,2028,51.0,25.5,30,fetuccini_alfredo,pasta,17.0,9.76,1,17.0,7.24,postre,4,148.0,19.79,56.68,higado_encebollado,17
2024-07-25,2024-07,local,134,Jacobo Benavides Gutiérrez,ocasional,24,2028,51.0,25.5,20,seco_de_pollo,pollo,17.0,10.22,2,34.0,13.559999999999999,nada,4,148.0,19.79,56.68,higado_encebollado,17
2024-07-25,2024-07,pension,97,Albano Asensio Juliá,ocasional,50,2499,32.0,32.0,14,arroz_a_la_cubana,arroz,16.0,10.9,2,32.0,10.2,postre,2,61.0,23.25,19.41,higado_encebollado,17
2024-07-26,2024-07,pension,174,Esmeralda Baró,empresa,33,2921,49.0,24.5,8,tallarin_saltado,pasta,16.0,8.6,2,32.0,14.8,gaseosa,1,49.0,24.5,20.37,higado_encebollado,17
