fecha,mes,modalidad,id_cliente,nombre_cliente,tipo_cliente,edad,id_ticket,total_ticket,ticket_promedio_ticket,id_plato,nombre_plato,categoria_plato,precio_plato,costo_plato,cantidad,subtotal,margen_linea,extra,num_clientes,ventas_totales_dia,ticket_promedio_dia,margen_total_dia,plato_top_mes,cant_top_mes,margen_plato,rotacion_code,margen_plato_real,margen_plato_pred,ticket_dia_real,ticket_dia_pred,rotacion_real,rotacion_pred
2023-09-11,2023-09,pension,54,Susana Pedrero Amador,ocasional,57,487,17.0,17.0,6,trucha_frita,pescado,17.0,11.43,1,17.0,5.57,postre,4,72.0,18.0,28.71,milanesa_pollo,17,5.57,1,5.57,6.373737113402062,18.0,18.12618556701031,1,1
2024-02-13,2024-02,local,243,Juan Aguilar,ocasional,45,1021,14.0,14.0,12,ensalada_rusa,ensalada,14.0,9.02,1,14.0,4.98,postre,2,34.0,17.0,14.26,arroz_a_la_cubana,20,4.98,1,4.98,4.936749999999998,17.0,14.848249999999998,1,1
2024-05-07,2024-05,pension,41,Mariana Roca Villa,ocasional,70,607,34.0,34.0,6,trucha_frita,pescado,17.0,11.43,2,34.0,11.14,postre,2,64.0,32.0,24.0,higado_encebollado,16,11.14,1,11.14,12.210000000000004,32.0,24.6015625,1,1
2023-08-29,2023-08,pension,100,Herberto Viana,ocasional,39,2400,55.0,27.5,15,churrasco_res,carne,18.0,10.4,2,36.0,15.2,postre,6,255.0,23.78,98.54,adobo_cerdo,17,15.2,1,15.2,13.138547486033515,23.78,20.821731843575414,1,1
2023-11-26,2023-11,pension,353,Norberto Mármol Bosch,ocasional,45,977,87.0,29.0,7,aji_de_gallina,menu,16.0,10.1,2,32.0,11.8,postre,3,118.0,20.0,45.98,chaufa_pollo,19,11.8,1,11.8,13.138547486033515,20.0,20.821731843575414,1,1
2023-09-17,2023-09,local,203,Sarita Lago Nieto,empresa,47,1852,17.0,17.0,30,fetuccini_alfredo,pasta,17.0,9.76,1,17.0,7.24,postre,4,122.0,23.75,47.03,milanesa_pollo,17,7.24,1,7.24,6.341388888888893,23.75,19.724907407407407,1,1
2023-12-18,2023-12,pension,178,Héctor Andrés Larrañaga,empresa,70,804,55.0,13.75,18,chanfainita,menu,15.0,9.56,1,15.0,5.4399999999999995,gaseosa,4,208.0,18.35,82.7,adobo_cerdo,17,5.4399999999999995,1,5.4399999999999995,6.341388888888893,18.35,19.724907407407407,1,1
2024-09-03,2024-09,local,358,Rico Perea,ocasional,69,1024,81.0,20.25,24,arroz_con_mariscos,pescado,16.0,10.32,2,32.0,11.36,gaseosa,4,195.0,17.94,72.39,arroz_a_la_cubana,14,11.36,1,11.36,13.138547486033515,17.94,20.821731843575414,1,1
2023-06-18,2023-06,local,253,Claudia Guiomar Alonso Campo,empresa,37,35,32.0,16.0,13,tortilla_verduras,menu,19.0,13.29,1,19.0,5.710000000000001,gaseosa,5,139.0,19.4,50.64,arroz_con_mariscos,15,5.710000000000001,1,5.710000000000001,6.341388888888893,19.4,19.724907407407407,1,1
2024-07-20,2024-07,local,134,Jacobo Benavides Gutiérrez,ocasional,24,2565,85.0,21.25,6,trucha_frita,pescado,17.0,11.43,1,17.0,5.57,gaseosa,2,109.0,22.62,37.08,higado_encebollado,17,5.57,1,5.57,6.008469945355177,22.62,19.450819672131143,1,1
2023-08-16,2023-08,pension,190,Fulgencio Cañete Segura,ocasional,22,2873,36.0,18.0,3,chicharron_cerdo,menu,16.0,8.96,1,16.0,7.039999999999999,postre,2,68.0,25.0,29.62,adobo_cerdo,17,7.039999999999999,1,7.039999999999999,6.008469945355177,25.0,19.450819672131143,1,1
2024-04-16,2024-04,pension,337,Curro Higueras Rico,empresa,41,393,15.0,15.0,28,higado_encebollado,menu,15.0,8.57,1,15.0,6.43,gaseosa,4,110.0,20.25,41.42,trucha_frita,15,6.43,1,6.43,6.341388888888893,20.25,19.724907407407407,1,1
2023-01-27,2023-01,pension,391,Olalla Brígida Viñas Gargallo,ocasional,67,202,34.0,17.0,19,seco_de_res,carne,19.0,12.94,1,19.0,6.0600000000000005,nada,3,76.0,15.33,27.59,tallarin_verde,13,6.0600000000000005,1,6.0600000000000005,6.373737113402062,15.33,18.12618556701031,1,1
2024-07-25,2024-07,local,134,Jacobo Benavides Gutiérrez,ocasional,24,2028,51.0,25.5,30,fetuccini_alfredo,pasta,17.0,9.76,1,17.0,7.24,postre,4,148.0,19.79,56.68,higado_encebollado,17,7.24,1,7.24,5.9287499999999955,19.79,21.824078947368424,1,1
2024-07-04,2024-07,local,115,José Luis Ribes Frías,ocasional,28,1854,31.0,15.5,21,tallarin_verde,pasta,14.0,9.35,1,14.0,4.65,postre,3,111.0,22.83,40.01,higado_encebollado,17,4.65,1,4.65,4.783606557377046,22.83,19.11043715846994,1,1
2023-09-12,2023-09,pension,116,Pepita de Vendrell,ocasional,61,7,13.0,13.0,4,lomo_saltado,carne,13.0,7.75,1,13.0,5.25,gaseosa,4,116.0,22.5,44.79,milanesa_pollo,17,5.25,1,5.25,4.783606557377046,22.5,19.11043715846994,1,1
2023-07-16,2023-07,local,145,Jose Francisco Jordi Hidalgo Hernandez,ocasional,65,370,65.0,21.666666666666668,30,fetuccini_alfredo,pasta,17.0,9.76,2,34.0,14.48,postre,3,113.0,18.06,44.92,tallarin_verde,19,14.48,1,14.48,13.138547486033515,18.06,20.821731843575414,1,1
2023-03-08,2023-03,local,228,Graciano Egea Pinedo,ocasional,51,1707,36.0,36.0,11,estofado_res,carne,18.0,11.38,2,36.0,13.239999999999998,gaseosa,3,82.0,22.33,30.02,aji_de_gallina,15,13.239999999999998,1,13.239999999999998,12.323684210526315,22.33,22.00105263157894,1,1
2023-01-15,2023-01,local,21,Azucena Pereira Sanmiguel,ocasional,54,2420,41.0,20.5,6,trucha_frita,pescado,17.0,11.43,1,17.0,5.57,nada,4,113.0,23.12,40.83,tallarin_verde,13,5.57,1,5.57,6.008469945355177,23.12,19.450819672131143,1,1
2024-07-01,2024-07,local,205,Ariel Flores Carreras,ocasional,50,1709,51.0,25.5,5,alberjita_guiso,menu,17.0,11.86,2,34.0,10.28,gaseosa,5,182.0,24.4,63.17,higado_encebollado,17,10.280000000000001,1,10.280000000000001,11.14921052631579,24.4,21.19315789473684,1,1
2024-11-20,2024-11,pension,354,Bernarda Haro Estrada,ocasional,35,455,33.0,16.5,3,chicharron_cerdo,menu,16.0,8.96,1,16.0,7.039999999999999,gaseosa,1,33.0,16.5,12.18,alberjita_guiso,17,7.039999999999999,1,7.039999999999999,6.150111111111106,16.5,16.733333333333334,1,1
2024-03-11,2024-03,pension,205,Ariel Flores Carreras,ocasional,50,960,78.0,26.0,11,estofado_res,carne,18.0,11.38,1,18.0,6.619999999999999,nada,6,239.0,23.75,89.2,milanesa_pollo,17,6.619999999999999,1,6.619999999999999,5.9287499999999955,23.75,21.824078947368424,1,1
2023-12-26,2023-12,pension,280,Rafael Benítez Fortuny,ocasional,43,847,32.0,16.0,8,tallarin_saltado,pasta,16.0,8.6,1,16.0,7.4,postre,3,160.0,19.56,61.93,adobo_cerdo,17,7.4,1,7.4,6.341388888888893,19.56,19.724907407407407,1,1
2023-11-23,2023-11,local,148,Bartolomé Cánovas Noriega,ocasional,47,2695,17.0,17.0,27,escabeche_pescado,pescado,17.0,10.73,1,17.0,6.27,gaseosa,2,61.0,19.5,22.67,chaufa_pollo,19,6.27,1,6.27,6.373737113402062,19.5,18.12618556701031,1,1
2023-01-13,2023-01,local,319,Damián del Roman,ocasional,32,2094,65.0,21.666666666666668,16,pollo_broaster,pollo,12.0,7.4,1,12.0,4.6,nada,1,65.0,21.67,24.62,tallarin_verde,13,4.6,1,4.6,6.008469945355177,21.67,19.450819672131143,1,1
2024-08-17,2024-08,local,156,Ligia Noguera Reig,ocasional,21,878,36.0,18.0,27,escabeche_pescado,pescado,17.0,10.73,1,17.0,6.27,postre,2,90.0,22.5,30.41,seco_de_res,13,6.27,1,6.27,6.008469945355177,22.5,19.450819672131143,1,1
2023-06-29,2023-06,pension,285,Cebrián Cadenas Lorenzo,ocasional,63,351,30.0,15.0,23,cau_cau,menu,13.0,7.72,1,13.0,5.28,postre,3,63.0,16.0,21.24,arroz_con_mariscos,15,5.28,1,5.28,4.762080000000002,16.0,16.984960000000004,1,1
2023-10-19,2023-10,pension,68,Dafne Comas Diaz,ocasional,22,818,15.0,15.0,17,carapulcra,menu,15.0,8.53,1,15.0,6.470000000000001,postre,1,15.0,15.0,6.47,bistec_a_lo_pobre,17,6.470000000000001,1,6.470000000000001,6.044653465346533,15.0,15.574257425742575,1,1
2024-11-23,2024-11,local,304,Pablo Crespi Blázquez,ocasional,54,1256,12.0,12.0,16,pollo_broaster,pollo,12.0,7.4,1,12.0,4.6,gaseosa,2,30.0,15.0,11.22,alberjita_guiso,17,4.6,1,4.6,4.936749999999998,15.0,14.848249999999998,1,1
2024-11-26,2024-11,local,264,Godofredo Victoriano Lopez Pintor,ocasional,23,1864,18.0,18.0,15,churrasco_res,carne,18.0,10.4,1,18.0,7.6,nada,4,71.0,17.75,29.06,alberjita_guiso,17,7.6,1,7.6,6.008469945355177,17.75,19.450819672131143,1,1
2024-04-01,2024-04,local,8,Lupita Cánovas,empresa,35,1691,47.0,23.5,28,higado_encebollado,menu,15.0,8.57,2,30.0,12.86,nada,3,96.0,19.0,37.47,trucha_frita,15,12.86,1,12.86,13.138547486033515,19.0,20.821731843575414,1,1
2023-01-24,2023-01,pension,206,Roque Dueñas Torrijos,empresa,33,2728,17.0,17.0,6,trucha_frita,pescado,17.0,11.43,1,17.0,5.57,gaseosa,4,113.0,20.0,43.38,tallarin_verde,13,5.57,1,5.57,6.341388888888893,20.0,19.724907407407407,1,1
2024-05-05,2024-05,local,155,Gilberto de Piña,empresa,53,2899,17.0,17.0,30,fetuccini_alfredo,pasta,17.0,9.76,1,17.0,7.24,gaseosa,2,42.0,14.75,17.26,higado_encebollado,16,7.24,1,7.24,6.325578947368419,14.75,18.02284210526316,1,1
2024-04-23,2024-04,local,174,Esmeralda Baró,empresa,33,1745,80.0,26.666666666666668,5,alberjita_guiso,menu,17.0,11.86,2,34.0,10.28,nada,5,208.0,20.4,77.53,trucha_frita,15,10.280000000000001,1,10.280000000000001,11.14921052631579,20.4,21.19315789473684,1,1
2023-07-09,2023-07,pension,41,Mariana Roca Villa,ocasional,70,453,52.0,17.333333333333332,4,lomo_saltado,carne,13.0,7.75,1,13.0,5.25,gaseosa,3,102.0,16.11,39.52,tallarin_verde,19,5.25,1,5.25,4.736571428571428,16.11,20.960571428571427,1,1
2024-11-15,2024-11,pension,93,Simón Melchor Vigil Ríos,empresa,70,1129,48.0,16.0,15,churrasco_res,carne,18.0,10.4,1,18.0,7.6,gaseosa,5,161.0,15.4,59.98,alberjita_guiso,17,7.6,1,7.6,6.341388888888893,15.4,19.724907407407407,1,1
2023-05-29,2023-05,local,108,Anastasio Abascal-Benavent,empresa,55,1898,71.0,17.75,5,alberjita_guiso,menu,17.0,11.86,1,17.0,5.140000000000001,postre,3,120.0,16.58,45.58,arroz_a_la_cubana,17,5.140000000000001,1,5.140000000000001,6.008469945355177,16.58,19.450819672131143,1,1
2023-11-28,2023-11,pension,52,Eligia Cobos-Seco,empresa,27,1772,45.0,22.5,28,higado_encebollado,menu,15.0,8.57,2,30.0,12.86,gaseosa,2,62.0,19.75,23.44,chaufa_pollo,19,12.86,1,12.86,13.138547486033515,19.75,20.821731843575414,1,1
2024-11-04,2024-11,local,332,Herberto Hermenegildo Saldaña Matas,empresa,41,667,34.0,34.0,5,alberjita_guiso,menu,17.0,11.86,2,34.0,10.28,postre,8,297.0,19.64,110.84,alberjita_guiso,17,10.280000000000001,1,10.280000000000001,12.519731543624157,19.64,24.128255033557043,1,1
2023-09-29,2023-09,pension,22,Teo Segarra Almansa,ocasional,45,2085,78.0,19.5,21,tallarin_verde,pasta,14.0,9.35,1,14.0,4.65,gaseosa,3,125.0,17.0,45.85,milanesa_pollo,17,4.65,1,4.65,6.008469945355177,17.0,19.450819672131143,1,1
2024-01-27,2024-01,pension,199,Carolina del Abella,ocasional,20,287,106.0,26.5,8,tallarin_saltado,pasta,16.0,8.6,1,16.0,7.4,nada,5,203.0,19.9,73.89,trucha_frita,15,7.4,1,7.4,5.9287499999999955,19.9,21.824078947368424,1,1
2024-02-12,2024-02,local,233,Calixta Sainz Arteaga,ocasional,43,2003,15.0,15.0,17,carapulcra,menu,15.0,8.53,1,15.0,6.470000000000001,gaseosa,4,184.0,18.42,66.2,arroz_a_la_cubana,20,6.470000000000001,1,6.470000000000001,6.341388888888893,18.42,19.724907407407407,1,1
2024-07-25,2024-07,local,134,Jacobo Benavides Gutiérrez,ocasional,24,2028,51.0,25.5,20,seco_de_pollo,pollo,17.0,10.22,2,34.0,13.56,nada,4,148.0,19.79,56.68,higado_encebollado,17,13.559999999999999,1,13.559999999999999,13.138547486033515,19.79,20.821731843575414,1,1
2024-12-05,2024-12,pension,196,Xavier Valenciano Saavedra,empresa,28,725,72.0,24.0,20,seco_de_pollo,pollo,17.0,10.22,1,17.0,6.779999999999999,postre,4,234.0,18.38,88.47,alberjita_guiso,19,6.779999999999999,1,6.779999999999999,5.9287499999999955,18.38,21.824078947368424,1,1
2023-08-29,2023-08,pension,339,Dimas Bermejo,ocasional,36,132,53.0,17.666666666666668,3,chicharron_cerdo,menu,16.0,8.96,1,16.0,7.039999999999999,postre,6,255.0,23.78,98.54,adobo_cerdo,17,7.039999999999999,1,7.039999999999999,5.863881856540088,23.78,21.201603375527434,1,1
2023-09-12,2023-09,local,273,Teo Valero Oller,empresa,42,2072,63.0,21.0,10,milanesa_pollo,pollo,12.0,7.93,1,12.0,4.07,gaseosa,3,92.0,16.67,36.8,milanesa_pollo,17,4.07,1,4.07,6.008469945355177,16.67,19.450819672131143,1,1
2023-01-06,2023-01,pension,233,Calixta Sainz Arteaga,ocasional,43,486,86.0,21.5,30,fetuccini_alfredo,pasta,17.0,9.76,1,17.0,7.24,postre,3,250.0,25.39,95.13,tallarin_verde,13,7.24,1,7.24,5.863881856540088,25.39,21.201603375527434,1,1
2024-02-09,2024-02,pension,250,Josué Salazar-Piñeiro,ocasional,21,2654,46.0,23.0,14,arroz_a_la_cubana,arroz,16.0,10.9,2,32.0,10.2,nada,6,176.0,21.83,62.78,arroz_a_la_cubana,20,10.2,1,10.2,11.14921052631579,21.83,21.19315789473684,1,1
2023-05-14,2023-05,pension,189,Marcelino Briones Goñi,ocasional,67,1519,12.0,12.0,10,milanesa_pollo,pollo,12.0,7.93,1,12.0,4.07,gaseosa,5,178.0,20.95,62.07,arroz_a_la_cubana,17,4.07,1,4.07,4.783606557377046,20.95,19.11043715846994,1,1
2024-05-03,2024-05,local,1,Consuela Izaguirre Rosselló,ocasional,23,1910,17.0,17.0,6,trucha_frita,pescado,17.0,11.43,1,17.0,5.57,nada,2,51.0,25.5,18.11,higado_encebollado,16,5.57,1,5.57,6.373737113402062,25.5,18.12618556701031,1,1
2023-10-01,2023-10,pension,304,Pablo Crespi Blázquez,ocasional,54,1417,32.0,16.0,16,pollo_broaster,pollo,12.0,7.4,1,12.0,4.6,gaseosa,3,66.0,16.67,26.19,bistec_a_lo_pobre,17,4.6,1,4.6,4.762080000000002,16.67,16.984960000000004,1,1
2023-07-06,2023-07,local,241,Fermín Delgado Oller,ocasional,42,750,48.0,24.0,9,chaufa_pollo,pollo,20.0,13.06,1,20.0,6.9399999999999995,postre,4,94.0,17.5,33.57,tallarin_verde,19,6.9399999999999995,1,6.9399999999999995,6.945454545454542,17.5,20.24987012987012,1,1
2023-08-20,2023-08,pension,362,Lorenza Elorza Arnau,empresa,32,2831,84.0,21.0,4,lomo_saltado,carne,13.0,7.75,1,13.0,5.25,gaseosa,4,276.0,20.06,102.05,adobo_cerdo,17,5.25,1,5.25,5.863881856540088,20.06,21.201603375527434,1,1
2023-02-18,2023-02,pension,310,Chelo Tirado Carranza,ocasional,63,2992,60.0,20.0,10,milanesa_pollo,pollo,12.0,7.93,1,12.0,4.07,postre,4,168.0,20.19,65.03,salchipapa,13,4.07,1,4.07,5.863881856540088,20.19,21.201603375527434,1,1
2023-12-26,2023-12,pension,213,Beatriz Carranza,ocasional,39,2291,44.0,14.666666666666666,27,escabeche_pescado,pescado,17.0,10.73,1,17.0,6.27,nada,3,160.0,19.56,61.93,adobo_cerdo,17,6.27,1,6.27,6.341388888888893,19.56,19.724907407407407,1,1
2023-09-09,2023-09,pension,158,Venceslás Morales-Ariza,ocasional,68,2885,51.0,25.5,3,chicharron_cerdo,menu,16.0,8.96,2,32.0,14.079999999999998,postre,3,95.0,23.17,35.23,milanesa_pollo,17,14.079999999999998,1,14.079999999999998,13.138547486033515,23.17,20.821731843575414,1,1
2024-05-30,2024-05,pension,283,Nuria Díez Real,empresa,54,1016,16.0,16.0,24,arroz_con_mariscos,pescado,16.0,10.32,1,16.0,5.68,gaseosa,1,16.0,16.0,5.68,higado_encebollado,16,5.68,1,5.68,6.044653465346533,16.0,15.574257425742575,1,1
2023-03-28,2023-03,local,167,Asunción Infante Molins,ocasional,26,2518,65.0,21.666666666666668,8,tallarin_saltado,pasta,16.0,8.6,1,16.0,7.4,nada,3,94.0,16.89,35.96,aji_de_gallina,15,7.4,1,7.4,6.008469945355177,16.89,19.450819672131143,1,1
2024-02-14,2024-02,pension,367,Chuy Fernandez Gallo,empresa,67,1073,13.0,13.0,4,lomo_saltado,carne,13.0,7.75,1,13.0,5.25,postre,4,131.0,19.75,49.66,arroz_a_la_cubana,20,5.25,1,5.25,4.783606557377046,19.75,19.11043715846994,1,1
2023-09-03,2023-09,local,145,Jose Francisco Jordi Hidalgo Hernandez,ocasional,65,757,17.0,17.0,2,frejol_con_pescado,pescado,17.0,10.41,1,17.0,6.59,postre,3,75.0,25.0,32.75,milanesa_pollo,17,6.59,1,6.59,6.373737113402062,25.0,18.12618556701031,1,1
2024-11-24,2024-11,pension,361,Miriam Delfina Cabrera Morales,empresa,27,2760,14.0,14.0,21,tallarin_verde,pasta,14.0,9.35,1,14.0,4.65,gaseosa,4,62.0,15.5,22.66,alberjita_guiso,17,4.65,1,4.65,4.762080000000002,15.5,16.984960000000004,1,1
2024-04-12,2024-04,pension,123,Adela Constanza Adadia Valenzuela,empresa,23,548,50.0,25.0,29,sudado_pescado,pescado,16.0,9.35,1,16.0,6.65,gaseosa,5,243.0,24.27,91.71,trucha_frita,15,6.65,1,6.65,5.9287499999999955,24.27,21.824078947368424,1,1
2023-03-25,2023-03,pension,210,Andrés Sosa-Arco,ocasional,41,933,34.0,34.0,5,alberjita_guiso,menu,17.0,11.86,2,34.0,10.28,nada,2,100.0,33.5,38.42,aji_de_gallina,15,10.280000000000001,1,10.280000000000001,13.027096774193549,33.5,27.65387096774193,1,1
2023-09-16,2023-09,local,396,Flora Cañellas Clemente,ocasional,55,2313,62.0,20.666666666666668,20,seco_de_pollo,pollo,17.0,10.22,2,34.0,13.56,gaseosa,1,62.0,20.67,25.37,milanesa_pollo,17,13.559999999999999,1,13.559999999999999,12.82,20.67,20.446363636363632,1,1
2023-01-29,2023-01,pension,366,Ricardo Berenguer,empresa,70,1181,13.0,13.0,23,cau_cau,menu,13.0,7.72,1,13.0,5.28,postre,1,13.0,13.0,5.28,tallarin_verde,13,5.28,1,5.28,4.711379310344827,13.0,12.939655172413794,1,1
2023-02-02,2023-02,local,164,María Pilar Real-Arias,empresa,69,2528,49.0,16.333333333333332,18,chanfainita,menu,15.0,9.56,1,15.0,5.4399999999999995,postre,2,81.0,24.17,30.66,salchipapa,13,5.4399999999999995,1,5.4399999999999995,6.373737113402062,24.17,18.12618556701031,1,1
2023-03-07,2023-03,pension,272,Espiridión Fuster Toledo,ocasional,61,1185,36.0,18.0,8,tallarin_saltado,pasta,16.0,8.6,1,16.0,7.4,nada,2,52.0,17.0,24.08,aji_de_gallina,15,7.4,1,7.4,6.008469945355177,17.0,19.450819672131143,1,1
2023-11-21,2023-11,local,22,Teo Segarra Almansa,ocasional,45,919,20.0,20.0,22,adobo_cerdo,menu,20.0,10.72,1,20.0,9.28,postre,3,82.0,19.5,35.28,chaufa_pollo,19,9.28,1,9.28,9.070166666666658,19.5,20.917166666666667,1,1
2024-01-21,2024-01,pension,367,Chuy Fernandez Gallo,empresa,67,2623,30.0,15.0,23,cau_cau,menu,13.0,7.72,1,13.0,5.28,gaseosa,2,47.0,16.0,17.44,trucha_frita,15,5.28,1,5.28,6.363465346534655,16.0,16.604653465346537,1,1
2024-04-17,2024-04,local,55,Josué Sergio Ruano Guerra,ocasional,67,833,17.0,17.0,27,escabeche_pescado,pescado,17.0,10.73,1,17.0,6.27,postre,4,85.0,21.25,32.05,trucha_frita,15,6.27,1,6.27,6.373737113402062,21.25,18.12618556701031,1,1
2023-07-30,2023-07,local,191,Evelia Hernando Cerro,ocasional,36,1373,66.0,33.0,21,tallarin_verde,pasta,14.0,9.35,2,28.0,9.3,gaseosa,3,144.0,24.11,49.29,tallarin_verde,19,9.3,1,9.3,12.519731543624157,24.11,24.128255033557043,1,1
2023-02-18,2023-02,pension,62,Esmeralda Juliá Barrios,empresa,38,1963,63.0,15.75,30,fetuccini_alfredo,pasta,17.0,9.76,1,17.0,7.24,postre,4,168.0,20.19,65.03,salchipapa,13,7.24,1,7.24,6.341388888888893,20.19,19.724907407407407,1,1
2024-05-07,2024-05,local,51,Dominga Rubio Barón,empresa,67,2566,30.0,15.0,4,lomo_saltado,carne,13.0,7.75,1,13.0,5.25,nada,3,60.0,15.0,23.15,higado_encebollado,16,5.25,1,5.25,4.762080000000002,15.0,16.984960000000004,1,1
2023-08-14,2023-08,pension,128,Alberto Campo Manuel,empresa,50,2644,94.0,23.5,11,estofado_res,carne,18.0,11.38,2,36.0,13.239999999999998,postre,6,273.0,27.0,107.16,adobo_cerdo,17,13.239999999999998,1,13.239999999999998,11.14921052631579,27.0,21.19315789473684,1,1
2023-01-27,2023-01,local,310,Chelo Tirado Carranza,ocasional,63,668,13.0,13.0,4,lomo_saltado,carne,13.0,7.75,1,13.0,5.25,nada,3,123.0,19.0,46.77,tallarin_verde,13,5.25,1,5.25,4.783606557377046,19.0,19.11043715846994,1,1
2024-06-25,2024-06,local,394,Anacleto del Barreda,ocasional,20,2123,16.0,16.0,29,sudado_pescado,pescado,16.0,9.35,1,16.0,6.65,gaseosa,2,48.0,16.0,18.36,lomo_saltado,13,6.65,1,6.65,6.325578947368419,16.0,18.02284210526316,1,1
2024-02-28,2024-02,local,78,Miguela Isaura Llorente Vilar,empresa,63,1107,15.0,15.0,18,chanfainita,menu,15.0,9.56,1,15.0,5.4399999999999995,postre,3,125.0,22.67,45.74,arroz_a_la_cubana,20,5.4399999999999995,1,5.4399999999999995,6.341388888888893,22.67,19.724907407407407,1,1
2024-02-21,2024-02,local,287,Ximena Fonseca,ocasional,60,2866,29.0,14.5,16,pollo_broaster,pollo,12.0,7.4,1,12.0,4.6,gaseosa,5,107.0,18.5,34.5,arroz_a_la_cubana,20,4.6,1,4.6,4.783606557377046,18.5,19.11043715846994,1,1
2024-05-14,2024-05,pension,22,Teo Segarra Almansa,ocasional,45,2368,71.0,17.75,30,fetuccini_alfredo,pasta,17.0,9.76,1,17.0,7.24,gaseosa,2,111.0,28.88,47.24,higado_encebollado,16,7.24,1,7.24,6.008469945355177,28.88,19.450819672131143,1,1
2023-05-21,2023-05,local,103,Bibiana Marina Garay Heredia,empresa,59,2275,20.0,20.0,9,chaufa_pollo,pollo,20.0,13.06,1,20.0,6.9399999999999995,gaseosa,2,113.0,25.5,41.61,arroz_a_la_cubana,17,6.9399999999999995,1,6.9399999999999995,6.944246575342461,25.5,21.289726027397265,1,1
2024-08-14,2024-08,local,398,Olivia Álvarez-Franco,empresa,48,744,40.0,20.0,8,tallarin_saltado,pasta,16.0,8.6,1,16.0,7.4,postre,2,72.0,18.0,28.21,seco_de_res,13,7.4,1,7.4,6.008469945355177,18.0,19.450819672131143,1,1
2024-01-26,2024-01,pension,204,Florina Caparrós Llorente,ocasional,57,1874,45.0,22.5,26,salchipapa,fast_food,14.0,9.65,2,28.0,8.7,postre,4,160.0,18.12,55.75,trucha_frita,15,8.7,1,8.7,9.639285714285709,18.12,21.9075,1,1
2024-11-03,2024-11,pension,266,José de Medina,ocasional,49,103,16.0,16.0,24,arroz_con_mariscos,pescado,16.0,10.32,1,16.0,5.68,nada,2,32.0,16.0,12.33,alberjita_guiso,17,5.68,1,5.68,6.044653465346533,16.0,15.574257425742575,1,1
2023-11-25,2023-11,pension,70,Hugo Morata Daza,ocasional,35,1198,78.0,39.0,19,seco_de_res,carne,19.0,12.94,2,38.0,12.12,gaseosa,2,95.0,28.0,33.24,chaufa_pollo,19,12.120000000000001,1,12.120000000000001,13.027096774193549,28.0,27.65387096774193,1,1
2024-04-23,2024-04,pension,399,Ariadna Galindo Agustí,ocasional,45,1870,62.0,20.666666666666668,17,carapulcra,menu,15.0,8.53,2,30.0,12.94,postre,3,96.0,18.22,35.87,trucha_frita,15,12.940000000000001,1,12.940000000000001,13.138547486033515,18.22,20.821731843575414,1,1
2023-02-03,2023-02,local,176,Toño Araujo-Montes,ocasional,19,275,91.0,22.75,26,salchipapa,fast_food,14.0,9.65,2,28.0,8.7,nada,2,108.0,19.88,39.05,salchipapa,13,8.7,1,8.7,9.558000000000002,19.88,24.552999999999997,1,1
2024-04-01,2024-04,local,67,Félix Mulet Montes,ocasional,24,1935,31.0,15.5,4,lomo_saltado,carne,13.0,7.75,1,13.0,5.25,postre,3,96.0,19.0,37.47,trucha_frita,15,5.25,1,5.25,4.762080000000002,19.0,16.984960000000004,1,1
2023-01-13,2023-01,pension,36,Ileana Arnaiz Solé,ocasional,28,2138,13.0,13.0,23,cau_cau,menu,13.0,7.72,1,13.0,5.28,postre,3,46.0,15.33,17.16,tallarin_verde,13,5.28,1,5.28,4.843,15.33,17.95,1,1
2023-05-29,2023-05,pension,200,Iván Ciro Segovia Hoyos,ocasional,59,2369,18.0,18.0,11,estofado_res,carne,18.0,11.38,1,18.0,6.619999999999999,nada,2,34.0,17.0,14.02,arroz_a_la_cubana,17,6.619999999999999,1,6.619999999999999,6.325578947368419,17.0,18.02284210526316,1,1
2024-06-14,2024-06,local,161,Amparo Cazorla-Benitez,ocasional,50,2736,28.0,28.0,26,salchipapa,fast_food,14.0,9.65,2,28.0,8.7,postre,1,28.0,28.0,8.7,lomo_saltado,13,8.7,1,8.7,9.431999999999999,28.0,27.6,1,1
2023-04-21,2023-04,pension,216,Maximiliano de Valentín,empresa,62,1023,35.0,17.5,29,sudado_pescado,pescado,16.0,9.35,1,16.0,6.65,gaseosa,2,55.0,18.75,19.3,chicharron_cerdo,19,6.65,1,6.65,6.373737113402062,18.75,18.12618556701031,1,1
2024-09-01,2024-09,local,207,Antonio Valero Bartolomé,empresa,36,1699,44.0,22.0,21,tallarin_verde,pasta,14.0,9.35,2,28.0,9.3,nada,4,139.0,29.25,46.82,arroz_a_la_cubana,14,9.3,1,9.3,9.639285714285709,29.25,21.9075,1,1
2024-11-28,2024-11,pension,170,Segismundo de Diaz,empresa,41,2676,54.0,18.0,13,tortilla_verduras,menu,19.0,13.29,1,19.0,5.710000000000001,gaseosa,2,86.0,17.0,31.38,alberjita_guiso,17,5.710000000000001,1,5.710000000000001,6.008469945355177,17.0,19.450819672131143,1,1
2023-06-20,2023-06,pension,369,Saturnino Isern Morell,ocasional,18,2699,37.0,18.5,2,frejol_con_pescado,pescado,17.0,10.41,1,17.0,6.59,gaseosa,5,146.0,22.8,53.62,arroz_con_mariscos,15,6.59,1,6.59,5.863881856540088,22.8,21.201603375527434,1,1
